-2061.2944	386	
-2060.874	385	
-2060.4539	408	
-2060.032	383	
-2059.6116	390	
-2059.1914	375	
-2058.771	398	
-2058.3506	382	
-2057.9304	386	
-2057.5103	398	
-2057.0898	429	
-2056.6697	397	
-2056.2495	398	
-2055.8293	387	
-2055.4092	408	
-2054.989	398	
-2054.5688	381	
-2054.1487	411	
-2053.7285	389	
-2053.3083	390	
-2052.8884	391	
-2052.4683	402	
-2052.0483	405	
-2051.6282	393	
-2051.2083	396	
-2050.7881	377	
-2050.3682	403	
-2049.9482	396	
-2049.5283	391	
-2049.1084	378	
-2048.6885	385	
-2048.2686	396	
-2047.8486	405	
-2047.4288	403	
-2047.0089	393	
-2046.5891	400	
-2046.1693	424	
-2045.7495	399	
-2045.3297	388	
-2044.9099	398	
-2044.4902	396	
-2044.0704	398	
-2043.6508	393	
-2043.2324	375	
-2042.8127	378	
-2042.3931	405	
-2041.9734	381	
-2041.5538	391	
-2041.1342	394	
-2040.7146	370	
-2040.295	389	
-2039.8754	379	
-2039.4558	376	
-2039.0377	397	
-2038.6182	380	
-2038.1987	405	
-2037.7792	383	
-2037.3597	391	
-2036.9403	381	
-2036.5209	386	
-2036.1014	386	
-2035.6835	394	
-2035.264	376	
-2034.8446	379	
-2034.4253	405	
-2034.006	387	
-2033.5867	388	
-2033.1687	392	
-2032.7494	391	
-2032.3302	392	
-2031.9109	363	
-2031.4917	418	
-2031.0724	409	
-2030.6547	378	
-2030.2355	409	
-2029.8163	392	
-2029.3971	396	
-2028.9779	404	
-2028.5602	401	
-2028.1411	379	
-2027.722	398	
-2027.303	389	
-2026.8839	398	
-2026.4662	397	
-2026.0472	376	
-2025.6282	399	
-2025.2092	386	
-2024.7916	389	
-2024.3727	388	
-2023.9537	381	
-2023.5348	408	
-2023.1173	393	
-2022.6984	395	
-2022.2794	393	
-2021.8606	388	
-2021.4431	369	
-2021.0243	407	
-2020.6055	383	
-2020.1881	399	
-2019.7693	400	
-2019.3506	389	
-2018.9318	381	
-2018.5145	377	
-2018.0957	399	
-2017.677	375	
-2017.2598	384	
-2016.8411	396	
-2016.4225	385	
-2016.0052	376	
-2015.5865	379	
-2015.168	396	
-2014.7507	394	
-2014.3323	383	
-2013.9137	398	
-2013.4966	412	
-2013.078	393	
-2012.6595	380	
-2012.2424	399	
-2011.824	395	
-2011.4055	390	
-2010.9884	382	
-2010.5701	389	
-2010.153	408	
-2009.7346	392	
-2009.3163	366	
-2008.8993	390	
-2008.481	367	
-2008.064	375	
-2007.6458	393	
-2007.2274	389	
-2006.8105	377	
-2006.3922	392	
-2005.9755	378	
-2005.5571	379	
-2005.139	388	
-2004.7222	378	
-2004.304	408	
-2003.8872	381	
-2003.4691	396	
-2003.0524	390	
-2002.6343	388	
-2002.2175	394	
-2001.7994	391	
-2001.3813	376	
-2000.9647	371	
-2000.5468	383	
-2000.1301	383	
-1999.712	386	
-1999.2955	405	
-1998.8776	387	
-1998.4609	373	
-1998.0431	400	
-1997.6266	405	
-1997.2086	386	
-1996.7921	397	
-1996.3743	388	
-1995.9578	368	
-1995.54	370	
-1995.1235	398	
-1994.7058	401	
-1994.2893	369	
-1993.8716	363	
-1993.4552	396	
-1993.0375	388	
-1992.6212	392	
-1992.2035	399	
-1991.7871	394	
-1991.3708	386	
-1990.9532	383	
-1990.537	366	
-1990.1194	367	
-1989.7031	388	
-1989.2855	390	
-1988.8694	356	
-1988.4532	401	
-1988.0356	388	
-1987.6195	375	
-1987.202	388	
-1986.7859	380	
-1986.3684	375	
-1985.9524	370	
-1985.5364	392	
-1985.1189	390	
-1984.7029	394	
-1984.2855	382	
