Wavelength,Intensity
479.54078862698651,750
479.54924355862414,747
479.55769840506167,751
479.56615316629046,746
479.57460784230176,744
479.58306243308704,741
479.59151693863765,747
479.59997135894491,746
479.60842569400029,735
479.616879943795,729
479.62533410832066,741
479.63378818756843,757
479.6422421815297,759
479.65069609019588,777
479.65914991355834,753
479.66760365160843,785
479.67605730433758,758
479.68451087173707,750
479.69296435379835,760
479.7014177505128,744
479.7098710618717,727
479.71832428786644,734
479.7267774284885,731
479.73523048372914,747
479.74368345357976,754
479.75213633803179,752
479.76058913707652,756
479.76904185070538,747
479.77749447890966,727
479.78594702168084,730
479.79439947901028,731
479.80285185088928,711
479.81130413730932,750
479.81975633826158,760
479.82820845373766,739
479.83666048372885,750
479.84511242822646,728
479.85356428722196,756
479.86201606070659,747
479.87046774867196,772
479.87891935110923,753
479.8873708680099,757
479.89582229936525,752
479.90427364516671,732
479.91272490540564,748
479.92117608007339,762
479.92962716916145,763
479.93807817266105,761
479.94652909056373,761
479.95497992286073,751
479.96343066954353,742
479.97188133060331,741
479.98033190603172,768
479.98878239581995,738
479.99723279995948,747
480.0056831184416,786
480.01413335125773,733
480.02258349839929,743
480.03103355985763,742
480.03948353562407,747
480.04793342569008,757
480.056383230047,735
480.06483294868622,762
480.07328258159907,745
480.081732128777,753
480.09018159021144,780
480.09863096589362,771
480.10708025581505,742
480.115529459967,783
480.123978578341,761
480.13242761092823,1803
480.14087655772028,2145
480.14932541870843,1672
480.157774193884,885
480.16622288323862,761
480.17467148676337,746
480.18312000444973,768
480.19156843628912,738
480.20001678227305,737
480.20846504239262,772
480.21691321663945,746
480.22536130500487,741
480.2338093074801,759
480.24225722405686,752
480.25070505472621,749
480.25915279947969,746
480.26760045830872,751
480.27604803120454,754
480.28449551815868,728
480.29294291916244,727
480.30139023420725,764
480.30983746328445,785
480.31828460638542,742
480.32673166350168,755
480.33517863462447,764
480.34362551974527,751
480.35207231885533,774
480.3605190319463,773
480.36896565900923,979
480.37741220003579,1383
480.38585865501727,802
480.39430502394504,736
480.40275130681044,750
480.41119750360497,767
480.41964361431991,755
480.4280896389468,739
480.43653557747683,748
480.44498142990159,754
480.45342719621237,760
480.46187287640055,749
480.47031847045753,796
480.47876397837467,747
480.48720940014346,746
480.49565473575524,768
480.50409998520138,748
480.51254514847324,746
480.52099022556229,746
480.52943521645994,759
480.53788012115751,758
480.54632493964635,762
480.554769671918,720
480.56321431796374,759
480.57165887777506,739
480.58010335134315,769
480.58854773865966,739
480.59699203971587,777
480.6054362545031,749
480.61388038301283,744
480.62232442523651,744
480.63076838116547,748
480.639212250791,733
480.64765603410467,737
480.65609973109781,748
480.66454334176177,742
480.672986866088,724
480.68143030406787,776
480.68987365569285,754
480.69831692095426,753
480.70676009984345,737
480.71520319235191,3145
480.72364619847104,2379
480.73208911819216,870
480.74053195150674,762
480.74897469840607,757
480.7574173588817,733
480.76585993292497,754
480.77430242052725,749
480.7827448216799,734
480.7911871363745,759
480.79962936460225,743
480.80807150635462,760
480.81651356162297,732
480.82495553039882,726
480.83339741267343,762
480.84183920843827,756
480.85028091768476,747
480.8587225404043,756
480.86716407658821,733
480.87560552622796,766
480.884046889315,747
480.89248816584063,752
480.90092935579622,773
480.90937045917332,753
480.91781147596322,775
480.9262524061574,743
480.93469324974723,750
480.94313400672405,736
480.95157467707941,735
480.96001526080454,757
480.96845575789092,752
480.97689616833003,759
480.98533649211316,742
480.9937767292318,734
481.00221687967723,763
481.01065694344106,750
481.01909692051441,750
481.027536810889,752
481.03597661455603,733
481.04441633150697,742
481.05285596173314,742
481.0612955052261,756
481.06973496197713,760
481.07817433197783,751
481.08661361521933,756
481.09505281169317,762
481.1034919213908,757
481.11193094430354,742
481.12036988042291,742
481.12880872974017,755
481.13724749224684,753
481.14568616793429,746
481.15412475679403,766
481.16256325881727,767
481.17100167399548,782
481.17944000232023,766
481.18787824378279,781
481.19631639837456,763
481.20475446608697,746
481.21319244691153,780
481.22163034083945,777
481.23006814786231,771
481.23850586797141,743
481.24694350115823,768
481.25538104741423,730
481.26381850673067,788
481.27225587909913,749
481.28069316451092,768
481.28913036295751,769
481.2975674744302,762
481.30600449892052,743
481.31444143641977,755
481.32287828691949,747
481.33131505041109,770
481.33975172688594,775
481.34818831633532,748
481.35662481875084,751
481.36506123412391,749
481.37349756244572,761
481.38193380370797,755
481.3903699579019,752
481.39880602501904,774
481.40724200505065,754
481.41567789798825,754
481.42411370382331,720
481.43254942254708,776
481.44098505415116,773
481.44942059862683,751
481.45785605596552,750
481.4662914261587,763
481.4747267091978,745
481.48316190507421,769
481.49159701377931,794
481.50003203530457,756
481.5084669696414,770
481.51690181678123,753
481.52533657671535,766
481.5337712494354,754
481.54220583493259,736
481.55064033319849,753
481.55907474422446,771
481.56750906800193,764
481.5759433045223,749
481.58437745377694,758
481.59281151575738,768
481.601245490455,762
481.60967937786126,750
481.61811317796742,783
481.62654689076504,759
481.63498051624566,744
481.64341405440035,760
481.65184750522087,754
481.66028086869846,784
481.66871414482461,760
481.67714733359077,764
481.68558043498825,770
481.69401344900854,770
481.70244637564315,767
481.71087921488328,753
481.71931196672057,782
481.72774463114644,757
481.73617720815213,749
481.74460969772912,744
481.75304209986905,758
481.76147441456305,755
481.76990664180278,771
481.77833878157952,755
481.7867708338847,773
481.79520279870985,789
481.80363467604633,765
481.81206646588549,747
481.82049816821888,740
481.82892978303784,730
481.8373613103339,772
481.84579275009833,782
481.85422410232275,756
481.86265536699841,755
481.87108654411679,749
481.87951763366948,788
481.88794863564766,764
481.89637955004287,790
481.90481037684657,779
481.91324111605019,746
481.921671767645,746
481.93010233162272,762
481.93853280797447,779
481.94696319669191,769
481.95539349776635,762
481.96382371118932,785
481.97225383695206,769
481.98068387504622,746
481.98911382546305,762
481.99754368819413,750
482.00597346323082,759
482.01440315056453,791
482.02283275018675,787
482.03126226208889,778
482.0396916862623,762
482.04812102269858,767
482.056550271389,756
482.06497943232506,743
482.07340850549826,773
482.08183749089994,746
482.09026638852157,789
482.09869519835456,761
482.10712392039039,768
482.11555255462036,744
482.12398110103607,780
482.13240955962897,744
482.14083793039038,776
482.14926621331171,754
482.15769440838449,763
482.16612251560008,768
482.17455053495,743
482.18297846642565,753
482.19140631001841,778
482.19983406571981,740
482.20826173352128,768
482.21668931341418,810
482.22511680539,761
482.23354420944014,759
482.2419715255561,742
482.25039875372926,741
482.2588258939511,740
482.26725294621303,764
482.27567991050643,744
482.28410678682286,782
482.29253357515375,766
482.30096027549041,780
482.30938688782447,764
482.31781341214713,772
482.32623984845009,771
482.33466619672458,770
482.3430924569621,782
482.35151862915416,755
482.35994471329212,781
482.36837070936753,750
482.37679661737167,778
482.38522243729608,756
482.39364816913223,746
482.40207381287149,760
482.41049936850533,766
482.41892483602516,765
482.42735021542251,760
482.4357755066888,769
482.44420070981539,779
482.45262582479376,789
482.46105085161548,768
482.4694757902717,773
482.47790064075417,774
482.48632540305425,759
482.49475007716325,780
482.50317466307274,805
482.51159916077415,759
482.52002357025884,779
482.52844789151845,761
482.53687212454423,794
482.54529626932765,762
482.5537203258603,794
482.56214429413353,783
482.57056817413871,784
482.57899196586737,761
482.587415669311,729
482.59583928446096,775
482.60426281130873,766
482.61268624984581,774
482.62110960006356,781
482.62953286195346,770
482.63795603550705,778
482.64637912071561,783
482.65480211757068,771
482.66322502606374,781
482.67164784618615,770
482.68007057792943,790
482.68849322128506,758
482.6969157762444,784
482.705338242799,766
482.71376062094015,743
482.7221829106594,754
482.73060511194831,796
482.73902722479806,809
482.74744924920037,2465
482.75587118514665,2546
482.76429303262819,1380
482.77271479163659,864
482.7811364621632,769
482.78955804419957,790
482.79797953773709,785
482.8064009427672,781
482.81482225928147,779
482.82324348727116,774
482.8316646267279,773
482.84008567764306,774
482.84850664000805,800
482.85692751381447,785
482.86534829905366,787
482.87376899571706,794
482.88218960379618,769
482.89061012328244,776
482.89903055416744,800
482.90745089644241,800
482.91587115009895,769
482.92429131512841,781
482.93271139152239,781
482.94113137927218,774
482.94955127836943,781
482.95797108880544,810
482.96639081057174,807
482.97481044365975,826
482.98322998806088,761
482.99164944376673,778
483.00006881076865,807
483.00848808905812,776
483.01690727862666,801
483.0253263794657,796
483.03374539156653,801
483.04216431492085,773
483.05058314952004,806
483.05900189535549,788
483.06742055241881,800
483.07583912070123,791
483.08425760019441,794
483.09267599088975,783
483.10109429277873,803
483.10951250585271,841
483.11793063010333,773
483.1263486655219,819
483.1347666120999,787
483.14318446982884,809
483.15160223870026,799
483.16001991870547,796
483.16843750983594,815
483.17685501208319,791
483.18527242543871,832
483.19368974989396,793
483.20210698544037,781
483.21052413206939,795
483.21894118977247,799
483.22735815854111,813
483.23577503836685,817
483.244191829241,799
483.25260853115515,813
483.26102514410076,810
483.26944166806919,792
483.277858103052,821
483.28627444904055,809
483.29469070602647,807
483.30310687400112,804
483.31152295295595,796
483.31993894288246,797
483.32835484377216,801
483.33677065561648,854
483.34518637840688,2219
483.35360201213484,1301
483.36201755679184,876
483.37043301236923,789
483.37884837885866,791
483.38726365625149,802
483.39567884453925,795
483.40409394371335,784
483.41250895376527,785
483.42092387468654,795
483.42933870646857,793
483.43775344910279,810
483.44616810258083,761
483.454582666894,796
483.46299714203383,816
483.47141152799173,794
483.4798258247593,786
483.48824003232795,776
483.4966541506891,776
483.50506817983432,802
483.51348211975494,818
483.52189597044253,1256
483.53030973188862,1914
483.53872340408464,986
483.54713698702193,803
483.55555048069215,777
483.56396388508665,774
483.57237720019708,786
483.58079042601463,800
483.58920356253105,804
483.5976166097376,796
483.60602956762585,783
483.61444243618735,795
483.62285521541344,777
483.63126790529572,812
483.63968050582554,775
483.64809301699444,779
483.65650543879394,799
483.66491777121536,797
483.67333001425038,787
483.68174216789043,774
483.69015423212682,779
483.69856620695123,790
483.70697809235503,785
483.71538988832975,791
483.72380159486687,786
483.73221321195774,769
483.740624739594,782
483.7490361777671,759
483.75744752646841,821
483.7658587856896,757
483.77426995542197,783
483.78268103565705,761
483.79109202638642,766
483.79950292760134,782
483.80791373929355,769
483.81632446145431,775
483.82473509407527,778
483.83314563714782,778
483.84155609066346,776
483.84996645461371,806
483.85837672899,801
483.86678691378376,751
483.87519700898662,761
483.88360701458993,763
483.89201693058527,739
483.90042675696407,774
483.90883649371784,777
483.917246140838,773
483.92565569831612,781
483.93406516614363,782
483.94247454431206,771
483.95088383281291,788
483.95929303163746,794
483.96770214077742,796
483.97611116022426,757
483.98452008996935,769
483.99292893000433,792
484.00133768032055,775
484.00974634090949,782
484.01815491176279,807
484.02656339287171,769
484.034971784228,846
484.04338008582283,1696
484.05178829764805,1405
484.06019641969488,816
484.06860445195491,770
484.07701239441957,778
484.08542024708049,789
484.09382800992893,770
484.10223568295663,760
484.11064326615491,787
484.11905075951523,820
484.12745816302925,786
484.13586547668831,802
484.1442727004839,796
484.15267983440771,784
484.16108687845104,764
484.16949383260538,748
484.17790069686225,760
484.18630747121318,808
484.19471415564971,1003
484.20312075016318,10429
484.21152725474519,2444
484.21993366938716,931
484.22833999408067,757
484.2367462288172,781
484.2451523735881,795
484.25355842838508,782
484.26196439319949,807
484.27037026802287,813
484.27877605284675,769
484.28718174766249,772
484.29558735246172,776
484.30399286723588,770
484.31239829197648,787
484.32080362667506,777
484.32920887132303,786
484.33761402591188,768
484.34601909043317,772
484.35442406487846,771
484.36282894923903,801
484.37123374350648,794
484.37963844767245,787
484.3880430617283,754
484.3964475856655,760
484.40485201947558,808
484.41325636315008,785
484.42166061668047,781
484.43006478005822,801
484.43846885327491,809
484.44687283632192,804
484.45527672919081,779
484.46368053187308,779
484.4720842443603,807
484.48048786664384,777
484.48889139871523,772
484.49729484056604,780
484.50569819218771,760
484.51410145357181,788
484.52250462470971,823
484.53090770559305,781
484.53931069621325,802
484.54771359656189,787
484.55611640663039,770
484.56451912641023,785
484.572921755893,810
484.58132429507015,785
484.58972674393317,807
484.59812910247359,817
484.60653137068294,796
484.6149335485527,805
484.62333563607439,788
484.63173763323942,769
484.6401395400394,784
484.64854135646573,799
484.65694308251005,779
484.66534471816379,782
484.67374626341854,807
484.68214771826564,759
484.69054908269669,781
484.69895035670322,808
484.70735154027665,749
484.71575263340856,790
484.72415363609053,760
484.73255454831389,808
484.74095537007025,775
484.74935610135105,773
484.75775674214793,782
484.76615729245225,751
484.77455775225565,783
484.78295812154954,764
484.79135840032541,771
484.79975858857489,780
484.80815868628935,750
484.81655869346037,774
484.82495861007953,763
484.83335843613816,761
484.841758171628,776
484.85015781654039,764
484.85855737086678,768
484.86695683459891,768
484.87535620772809,774
484.88375549024596,776
484.89215468214394,779
484.90055378341367,766
484.90895279404646,772
484.91735171403394,776
484.92575054336766,755
484.93414928203907,747
484.94254793003967,777
484.950946487361,760
484.95934495399467,753
484.96774332993209,771
484.97614161516469,766
484.98453980968412,743
